,month,market_cap,mkt,smb,vmg,alpha,beta_mkt,beta_smb,beta_vmg,r_squared,r_squared_adj,t_alpha
96,2015-01,"[0.0043068644935636, 0.0015916640411366, -0.0173343683847637, -0.0012930898971033, -0.0085069403735166, 0.0264340526934807, 0.0059109406468317, -0.0148998680538325, -0.045539527984372, 0.0184982941928411]","[-0.0033280597018501, 0.0149276213056179, 0.0282234675020006, 0.0851778004449089, 0.0202264390116447, 0.0830636922741514, 0.0233925878293612, 0.1046169740380336, 0.1948255967563076, 0.0283844191307328]","[-0.0179397430566749, 0.0098173154972831, 0.0051250318754543, 0.0034579691035976, 0.0196297586704997, 0.0303138691926266, 0.0061426002615807, -0.0587657910152967, -0.2850320276464547, 0.0526459275059056]","[0.0099717714310238, -0.0407816251204558, -0.0464319863916978, 0.0114550102545786, -0.059418244566754, -0.0860258042664069, 0.0154307542637746, 0.0107201813166178, 0.0687547353168709, -0.0627290198098011]",-0.0033428303478991524,0.08875383186124608,0.21604175846996998,-0.010315534461552402,0.7185903969182367,0.577885595377355,-0.43307122310335044
97,2015-02,"[0.0015916640411366, -0.0173343683847637, -0.0012930898971033, -0.0085069403735166, 0.0264340526934807, 0.0059109406468317, -0.0148998680538325, -0.045539527984372, 0.0184982941928411, 0.0288910602285681]","[0.0149276213056179, 0.0282234675020006, 0.0851778004449089, 0.0202264390116447, 0.0830636922741514, 0.0233925878293612, 0.1046169740380336, 0.1948255967563076, 0.0283844191307328, 0.0524973108263857]","[0.0098173154972831, 0.0051250318754543, 0.0034579691035976, 0.0196297586704997, 0.0303138691926266, 0.0061426002615807, -0.0587657910152967, -0.2850320276464547, 0.0526459275059056, -0.0100142802766861]","[-0.0407816251204558, -0.0464319863916978, 0.0114550102545786, -0.059418244566754, -0.0860258042664069, 0.0154307542637746, 0.0107201813166178, 0.0687547353168709, -0.0627290198098011, -0.0985686430817323]",-0.013877059612335228,0.1846861574547583,0.1915950825109568,-0.20381383625842672,0.7440719604584898,0.6161079406877347,-1.2454569094460224
98,2015-03,"[-0.0173343683847637, -0.0012930898971033, -0.0085069403735166, 0.0264340526934807, 0.0059109406468317, -0.0148998680538325, -0.045539527984372, 0.0184982941928411, 0.0288910602285681, 0.0006522849208524]","[0.0282234675020006, 0.0851778004449089, 0.0202264390116447, 0.0830636922741514, 0.0233925878293612, 0.1046169740380336, 0.1948255967563076, 0.0283844191307328, 0.0524973108263857, 0.176181283257984]","[0.0051250318754543, 0.0034579691035976, 0.0196297586704997, 0.0303138691926266, 0.0061426002615807, -0.0587657910152967, -0.2850320276464547, 0.0526459275059056, -0.0100142802766861, 0.0763054686745096]","[-0.0464319863916978, 0.0114550102545786, -0.059418244566754, -0.0860258042664069, 0.0154307542637746, 0.0107201813166178, 0.0687547353168709, -0.0627290198098011, -0.0985686430817323, -0.0710131395835631]",-0.0024816982945226906,-0.04515392229579152,0.06699356734667042,-0.2024086485056003,0.6551684665243405,0.4827526997865107,-0.2326145312664522
99,2015-04,"[-0.0012930898971033, -0.0085069403735166, 0.0264340526934807, 0.0059109406468317, -0.0148998680538325, -0.045539527984372, 0.0184982941928411, 0.0288910602285681, 0.0006522849208524, 0.0083674583371685]","[0.0851778004449089, 0.0202264390116447, 0.0830636922741514, 0.0233925878293612, 0.1046169740380336, 0.1948255967563076, 0.0283844191307328, 0.0524973108263857, 0.176181283257984, 0.2010904214305988]","[0.0034579691035976, 0.0196297586704997, 0.0303138691926266, 0.0061426002615807, -0.0587657910152967, -0.2850320276464547, 0.0526459275059056, -0.0100142802766861, 0.0763054686745096, -0.0764794053991446]","[0.0114550102545786, -0.059418244566754, -0.0860258042664069, 0.0154307542637746, 0.0107201813166178, 0.0687547353168709, -0.0627290198098011, -0.0985686430817323, -0.0710131395835631, -0.0982300320049556]",0.0021835956372014418,-0.0838602077842242,0.04374822412250351,-0.23958300119033804,0.7849722267395212,0.6774583401092817,0.2850559707048195
100,2015-05,"[-0.0085069403735166, 0.0264340526934807, 0.0059109406468317, -0.0148998680538325, -0.045539527984372, 0.0184982941928411, 0.0288910602285681, 0.0006522849208524, 0.0083674583371685, 0.0380057309946111]","[0.0202264390116447, 0.0830636922741514, 0.0233925878293612, 0.1046169740380336, 0.1948255967563076, 0.0283844191307328, 0.0524973108263857, 0.176181283257984, 0.2010904214305988, 0.1434422589378959]","[0.0196297586704997, 0.0303138691926266, 0.0061426002615807, -0.0587657910152967, -0.2850320276464547, 0.0526459275059056, -0.0100142802766861, 0.0763054686745096, -0.0764794053991446, 0.1525666430107468]","[-0.059418244566754, -0.0860258042664069, 0.0154307542637746, 0.0107201813166178, 0.0687547353168709, -0.0627290198098011, -0.0985686430817323, -0.0710131395835631, -0.0982300320049556, -0.2134587371186421]",0.002077325171501365,-0.10190033996111507,0.024500484602981834,-0.24226583656608086,0.8301999757115116,0.7452999635672675,0.2695292811084984
101,2015-06,"[0.0264340526934807, 0.0059109406468317, -0.0148998680538325, -0.045539527984372, 0.0184982941928411, 0.0288910602285681, 0.0006522849208524, 0.0083674583371685, 0.0380057309946111, -0.0369561697041424]","[0.0830636922741514, 0.0233925878293612, 0.1046169740380336, 0.1948255967563076, 0.0283844191307328, 0.0524973108263857, 0.176181283257984, 0.2010904214305988, 0.1434422589378959, -0.0651043558789918]","[0.0303138691926266, 0.0061426002615807, -0.0587657910152967, -0.2850320276464547, 0.0526459275059056, -0.0100142802766861, 0.0763054686745096, -0.0764794053991446, 0.1525666430107468, -0.0551877073424441]","[-0.0860258042664069, 0.0154307542637746, 0.0107201813166178, 0.0687547353168709, -0.0627290198098011, -0.0985686430817323, -0.0710131395835631, -0.0982300320049556, -0.2134587371186421, 0.027001813514582]",-0.0057197619062440835,-0.031608233410289274,0.05175493584485601,-0.24604203402692418,0.7986370685353714,0.6979556028030571,-0.7250177280893317
102,2015-07,"[0.0059109406468317, -0.0148998680538325, -0.045539527984372, 0.0184982941928411, 0.0288910602285681, 0.0006522849208524, 0.0083674583371685, 0.0380057309946111, -0.0369561697041424, -0.0329051696953221]","[0.0233925878293612, 0.1046169740380336, 0.1948255967563076, 0.0283844191307328, 0.0524973108263857, 0.176181283257984, 0.2010904214305988, 0.1434422589378959, -0.0651043558789918, -0.1275675565647647]","[0.0061426002615807, -0.0587657910152967, -0.2850320276464547, 0.0526459275059056, -0.0100142802766861, 0.0763054686745096, -0.0764794053991446, 0.1525666430107468, -0.0551877073424441, -0.0532769111824852]","[0.0154307542637746, 0.0107201813166178, 0.0687547353168709, -0.0627290198098011, -0.0985686430817323, -0.0710131395835631, -0.0982300320049556, -0.2134587371186421, 0.027001813514582, 0.0290588771104182]",-0.010865616865528048,0.016087983217841023,0.07192491864108971,-0.21618707283013763,0.8052875771085507,0.7079313656628261,-1.5717815642222195
103,2015-08,"[-0.0148998680538325, -0.045539527984372, 0.0184982941928411, 0.0288910602285681, 0.0006522849208524, 0.0083674583371685, 0.0380057309946111, -0.0369561697041424, -0.0329051696953221, -0.0011819634220499]","[0.1046169740380336, 0.1948255967563076, 0.0283844191307328, 0.0524973108263857, 0.176181283257984, 0.2010904214305988, 0.1434422589378959, -0.0651043558789918, -0.1275675565647647, -0.1367629169539359]","[-0.0587657910152967, -0.2850320276464547, 0.0526459275059056, -0.0100142802766861, 0.0763054686745096, -0.0764794053991446, 0.1525666430107468, -0.0551877073424441, -0.0532769111824852, -0.0258779233644676]","[0.0107201813166178, 0.0687547353168709, -0.0627290198098011, -0.0985686430817323, -0.0710131395835631, -0.0982300320049556, -0.2134587371186421, 0.027001813514582, 0.0290588771104182, -0.0012579449428515]",-0.01542751510474185,-0.029296851795413283,0.0006106720402592018,-0.3273594845012096,0.8565088128803511,0.7847632193205266,-2.3223776410426447
104,2015-09,"[-0.045539527984372, 0.0184982941928411, 0.0288910602285681, 0.0006522849208524, 0.0083674583371685, 0.0380057309946111, -0.0369561697041424, -0.0329051696953221, -0.0011819634220499, -0.0226003464408506]","[0.1948255967563076, 0.0283844191307328, 0.0524973108263857, 0.176181283257984, 0.2010904214305988, 0.1434422589378959, -0.0651043558789918, -0.1275675565647647, -0.1367629169539359, -0.0332368851452679]","[-0.2850320276464547, 0.0526459275059056, -0.0100142802766861, 0.0763054686745096, -0.0764794053991446, 0.1525666430107468, -0.0551877073424441, -0.0532769111824852, -0.0258779233644676, 0.0137611716996137]","[0.0687547353168709, -0.0627290198098011, -0.0985686430817323, -0.0710131395835631, -0.0982300320049556, -0.2134587371186421, 0.027001813514582, 0.0290588771104182, -0.0012579449428515, 0.0006644945366996]",-0.01910308701914778,-0.04550333566236245,-0.029301593904319023,-0.3807468073601296,0.8669611409631331,0.8004417114446998,-3.007375160205195
105,2015-10,"[0.0184982941928411, 0.0288910602285681, 0.0006522849208524, 0.0083674583371685, 0.0380057309946111, -0.0369561697041424, -0.0329051696953221, -0.0011819634220499, -0.0226003464408506, 0.0247271598060866]","[0.0283844191307328, 0.0524973108263857, 0.176181283257984, 0.2010904214305988, 0.1434422589378959, -0.0651043558789918, -0.1275675565647647, -0.1367629169539359, -0.0332368851452679, 0.1627201258268058]","[0.0526459275059056, -0.0100142802766861, 0.0763054686745096, -0.0764794053991446, 0.1525666430107468, -0.0551877073424441, -0.0532769111824852, -0.0258779233644676, 0.0137611716996137, 0.0892401597824986]","[-0.0627290198098011, -0.0985686430817323, -0.0710131395835631, -0.0982300320049556, -0.2134587371186421, 0.027001813514582, 0.0290588771104182, -0.0012579449428515, 0.0006644945366996, -0.0946368190452439]",-0.016305054541289485,-0.0211311535854896,0.009221602578900076,-0.3352829395385287,0.8042504719406807,0.706375707911021,-2.4505835571476204
106,2015-11,"[0.0288910602285681, 0.0006522849208524, 0.0083674583371685, 0.0380057309946111, -0.0369561697041424, -0.0329051696953221, -0.0011819634220499, -0.0226003464408506, 0.0247271598060866, -0.0091797234689267]","[0.0524973108263857, 0.176181283257984, 0.2010904214305988, 0.1434422589378959, -0.0651043558789918, -0.1275675565647647, -0.1367629169539359, -0.0332368851452679, 0.1627201258268058, 0.0613801765708798]","[-0.0100142802766861, 0.0763054686745096, -0.0764794053991446, 0.1525666430107468, -0.0551877073424441, -0.0532769111824852, -0.0258779233644676, 0.0137611716996137, 0.0892401597824986, 0.0669285614972648]","[-0.0985686430817323, -0.0710131395835631, -0.0982300320049556, -0.2134587371186421, 0.027001813514582, 0.0290588771104182, -0.0012579449428515, 0.0006644945366996, -0.0946368190452439, -0.0669901800517756]",-0.019831115631802388,-0.019938397162488977,-0.030929408865357604,-0.35800310698386456,0.8152252235592903,0.7228378353389354,-3.1627453426030234
107,2015-12,"[0.0006522849208524, 0.0083674583371685, 0.0380057309946111, -0.0369561697041424, -0.0329051696953221, -0.0011819634220499, -0.0226003464408506, 0.0247271598060866, -0.0091797234689267, 0.017837093806822]","[0.176181283257984, 0.2010904214305988, 0.1434422589378959, -0.0651043558789918, -0.1275675565647647, -0.1367629169539359, -0.0332368851452679, 0.1627201258268058, 0.0613801765708798, 0.0417472817813866]","[0.0763054686745096, -0.0764794053991446, 0.1525666430107468, -0.0551877073424441, -0.0532769111824852, -0.0258779233644676, 0.0137611716996137, 0.0892401597824986, 0.0669285614972648, 0.0223805387636782]","[-0.0710131395835631, -0.0982300320049556, -0.2134587371186421, 0.027001813514582, 0.0290588771104182, -0.0012579449428515, 0.0006644945366996, -0.0946368190452439, -0.0669901800517756, -0.0054754745722411]",-0.012653242895623059,0.03571326451178003,0.0644047955973522,-0.17116266600139182,0.6767850935333188,0.5151776402999783,-1.805194348849387
108,2016-01,"[0.0083674583371685, 0.0380057309946111, -0.0369561697041424, -0.0329051696953221, -0.0011819634220499, -0.0226003464408506, 0.0247271598060866, -0.0091797234689267, 0.017837093806822, -0.0142306490839568]","[0.2010904214305988, 0.1434422589378959, -0.0651043558789918, -0.1275675565647647, -0.1367629169539359, -0.0332368851452679, 0.1627201258268058, 0.0613801765708798, 0.0417472817813866, -0.2377143421589574]","[-0.0764794053991446, 0.1525666430107468, -0.0551877073424441, -0.0532769111824852, -0.0258779233644676, 0.0137611716996137, 0.0892401597824986, 0.0669285614972648, 0.0223805387636782, -0.0778315950603109]","[-0.0982300320049556, -0.2134587371186421, 0.027001813514582, 0.0290588771104182, -0.0012579449428515, 0.0006644945366996, -0.0946368190452439, -0.0669901800517756, -0.0054754745722411, 0.0181598577338301]",-0.010625778182920112,0.02227796445903158,0.05917306105877317,-0.18410225777738665,0.6773978175688811,0.5160967263533216,-1.3599780723859567
109,2016-02,"[0.0380057309946111, -0.0369561697041424, -0.0329051696953221, -0.0011819634220499, -0.0226003464408506, 0.0247271598060866, -0.0091797234689267, 0.017837093806822, -0.0142306490839568, -0.006155901250937]","[0.1434422589378959, -0.0651043558789918, -0.1275675565647647, -0.1367629169539359, -0.0332368851452679, 0.1627201258268058, 0.0613801765708798, 0.0417472817813866, -0.2377143421589574, -0.01972616546149]","[0.1525666430107468, -0.0551877073424441, -0.0532769111824852, -0.0258779233644676, 0.0137611716996137, 0.0892401597824986, 0.0669285614972648, 0.0223805387636782, -0.0778315950603109, -0.0187020374349782]","[-0.2134587371186421, 0.027001813514582, 0.0290588771104182, -0.0012579449428515, 0.0006644945366996, -0.0946368190452439, -0.0669901800517756, -0.0054754745722411, 0.0181598577338301, -0.0294029763982063]",-0.010707183225469511,0.0011250787707599713,0.1272661067924328,-0.14913798217321417,0.671598980352277,0.5073984705284156,-1.3943735108872102
110,2016-03,"[-0.0369561697041424, -0.0329051696953221, -0.0011819634220499, -0.0226003464408506, 0.0247271598060866, -0.0091797234689267, 0.017837093806822, -0.0142306490839568, -0.006155901250937, 0.0076494704234022]","[-0.0651043558789918, -0.1275675565647647, -0.1367629169539359, -0.0332368851452679, 0.1627201258268058, 0.0613801765708798, 0.0417472817813866, -0.2377143421589574, -0.01972616546149, 0.156447249362277]","[-0.0551877073424441, -0.0532769111824852, -0.0258779233644676, 0.0137611716996137, 0.0892401597824986, 0.0669285614972648, 0.0223805387636782, -0.0778315950603109, -0.0187020374349782, 0.062333306921835]","[0.027001813514582, 0.0290588771104182, -0.0012579449428515, 0.0006644945366996, -0.0946368190452439, -0.0669901800517756, -0.0054754745722411, 0.0181598577338301, -0.0294029763982063, -0.0042635234992128]",-0.00930942134928342,0.0032735774720172115,0.1651083485234925,-0.1323038663851761,0.5094936531053966,0.26424047965809494,-1.4109185164607323
111,2016-04,"[-0.0329051696953221, -0.0011819634220499, -0.0226003464408506, 0.0247271598060866, -0.0091797234689267, 0.017837093806822, -0.0142306490839568, -0.006155901250937, 0.0076494704234022, 0.0121520472532036]","[-0.1275675565647647, -0.1367629169539359, -0.0332368851452679, 0.1627201258268058, 0.0613801765708798, 0.0417472817813866, -0.2377143421589574, -0.01972616546149, 0.156447249362277, -0.0211053959647871]","[-0.0532769111824852, -0.0258779233644676, 0.0137611716996137, 0.0892401597824986, 0.0669285614972648, 0.0223805387636782, -0.0778315950603109, -0.0187020374349782, 0.062333306921835, 0.006299408603038]","[0.0290588771104182, -0.0012579449428515, 0.0006644945366996, -0.0946368190452439, -0.0669901800517756, -0.0054754745722411, 0.0181598577338301, -0.0294029763982063, -0.0042635234992128, 0.0055874559340651]",-0.0017174448023143888,0.09339650908222867,-0.046144244428121546,-0.07799459355062152,0.41635415122335906,0.12453122683503859,-0.22881399879782247
112,2016-05,"[-0.0011819634220499, -0.0226003464408506, 0.0247271598060866, -0.0091797234689267, 0.017837093806822, -0.0142306490839568, -0.006155901250937, 0.0076494704234022, 0.0121520472532036, 0.0004426368634146]","[-0.1367629169539359, -0.0332368851452679, 0.1627201258268058, 0.0613801765708798, 0.0417472817813866, -0.2377143421589574, -0.01972616546149, 0.156447249362277, -0.0211053959647871, 0.0032035852244667]","[-0.0258779233644676, 0.0137611716996137, 0.0892401597824986, 0.0669285614972648, 0.0223805387636782, -0.0778315950603109, -0.0187020374349782, 0.062333306921835, 0.006299408603038, -0.0042593049655149]","[-0.0012579449428515, 0.0006644945366996, -0.0946368190452439, -0.0669901800517756, -0.0054754745722411, 0.0181598577338301, -0.0294029763982063, -0.0042635234992128, 0.0055874559340651, 0.007877613635449]",0.002777664521131727,0.13198267316798806,-0.182150669803037,-0.05410005981810854,0.3799363911981489,0.06990458679722344,0.45555623650660027
113,2016-06,"[-0.0226003464408506, 0.0247271598060866, -0.0091797234689267, 0.017837093806822, -0.0142306490839568, -0.006155901250937, 0.0076494704234022, 0.0121520472532036, 0.0004426368634146, 0.0354553436818231]","[-0.0332368851452679, 0.1627201258268058, 0.0613801765708798, 0.0417472817813866, -0.2377143421589574, -0.01972616546149, 0.156447249362277, -0.0211053959647871, 0.0032035852244667, 0.0325262143611774]","[0.0137611716996137, 0.0892401597824986, 0.0669285614972648, 0.0223805387636782, -0.0778315950603109, -0.0187020374349782, 0.062333306921835, 0.006299408603038, -0.0042593049655149, 0.0496968144127029]","[0.0006644945366996, -0.0946368190452439, -0.0669901800517756, -0.0054754745722411, 0.0181598577338301, -0.0294029763982063, -0.0042635234992128, 0.0055874559340651, 0.007877613635449, -0.0232331280054083]",0.002284475032535701,0.044570705134186706,0.13146416765353258,0.05661120197657867,0.2971498780892645,-0.05427518286610322,0.2830015973017196
114,2016-07,"[0.0247271598060866, -0.0091797234689267, 0.017837093806822, -0.0142306490839568, -0.006155901250937, 0.0076494704234022, 0.0121520472532036, 0.0004426368634146, 0.0354553436818231, 0.0039266632016792]","[0.1627201258268058, 0.0613801765708798, 0.0417472817813866, -0.2377143421589574, -0.01972616546149, 0.156447249362277, -0.0211053959647871, 0.0032035852244667, 0.0325262143611774, 0.017830102014274]","[0.0892401597824986, 0.0669285614972648, 0.0223805387636782, -0.0778315950603109, -0.0187020374349782, 0.062333306921835, 0.006299408603038, -0.0042593049655149, 0.0496968144127029, -0.0252515269779274]","[-0.0946368190452439, -0.0669901800517756, -0.0054754745722411, 0.0181598577338301, -0.0294029763982063, -0.0042635234992128, 0.0055874559340651, 0.007877613635449, -0.0232331280054083, 0.0414428421191862]",0.0046666977751898455,-0.03610172095654285,0.3583693876215253,0.18644824122341402,0.4216903131864287,0.13253546977964303,0.9187405715952944
115,2016-08,"[-0.0091797234689267, 0.017837093806822, -0.0142306490839568, -0.006155901250937, 0.0076494704234022, 0.0121520472532036, 0.0004426368634146, 0.0354553436818231, 0.0039266632016792, 0.0004612102786848]","[0.0613801765708798, 0.0417472817813866, -0.2377143421589574, -0.01972616546149, 0.156447249362277, -0.0211053959647871, 0.0032035852244667, 0.0325262143611774, 0.017830102014274, 0.04369642680615]","[0.0669285614972648, 0.0223805387636782, -0.0778315950603109, -0.0187020374349782, 0.062333306921835, 0.006299408603038, -0.0042593049655149, 0.0496968144127029, -0.0252515269779274, 0.002906167679376]","[-0.0669901800517756, -0.0054754745722411, 0.0181598577338301, -0.0294029763982063, -0.0042635234992128, 0.0055874559340651, 0.007877613635449, -0.0232331280054083, 0.0414428421191862, -0.0056172715947531]",0.0037802001256817754,-0.08833363568307115,0.49176541088457076,0.3889691369432197,0.4997203518709664,0.24958052780644957,0.9205978073457441
116,2016-09,"[0.017837093806822, -0.0142306490839568, -0.006155901250937, 0.0076494704234022, 0.0121520472532036, 0.0004426368634146, 0.0354553436818231, 0.0039266632016792, 0.0004612102786848, 0.0101338370092957]","[0.0417472817813866, -0.2377143421589574, -0.01972616546149, 0.156447249362277, -0.0211053959647871, 0.0032035852244667, 0.0325262143611774, 0.017830102014274, 0.04369642680615, -0.019230895577085]","[0.0223805387636782, -0.0778315950603109, -0.0187020374349782, 0.062333306921835, 0.006299408603038, -0.0042593049655149, 0.0496968144127029, -0.0252515269779274, 0.002906167679376, 0.0063775308771291]","[-0.0054754745722411, 0.0181598577338301, -0.0294029763982063, -0.0042635234992128, 0.0055874559340651, 0.007877613635449, -0.0232331280054083, 0.0414428421191862, -0.0056172715947531, 0.0088327788443153]",0.005234062373978539,-0.11280178936236265,0.5493527031038101,0.1374834701683435,0.7361494286122536,0.6042241429183804,1.881266630391628
117,2016-10,"[-0.0142306490839568, -0.006155901250937, 0.0076494704234022, 0.0121520472532036, 0.0004426368634146, 0.0354553436818231, 0.0039266632016792, 0.0004612102786848, 0.0101338370092957, -0.0104749115560928]","[-0.2377143421589574, -0.01972616546149, 0.156447249362277, -0.0211053959647871, 0.0032035852244667, 0.0325262143611774, 0.017830102014274, 0.04369642680615, -0.019230895577085, 0.0295763575716831]","[-0.0778315950603109, -0.0187020374349782, 0.062333306921835, 0.006299408603038, -0.0042593049655149, 0.0496968144127029, -0.0252515269779274, 0.002906167679376, 0.0063775308771291, 0.0060979087037085]","[0.0181598577338301, -0.0294029763982063, -0.0042635234992128, 0.0055874559340651, 0.007877613635449, -0.0232331280054083, 0.0414428421191862, -0.0056172715947531, 0.0088327788443153, -0.0161005091323248]",0.0032146119697667405,-0.13225515017350048,0.5977117146200343,0.2174388480793317,0.7006052079718451,0.5509078119577677,1.0754299056397065
118,2016-11,"[-0.006155901250937, 0.0076494704234022, 0.0121520472532036, 0.0004426368634146, 0.0354553436818231, 0.0039266632016792, 0.0004612102786848, 0.0101338370092957, -0.0104749115560928, -0.0063590935263208]","[-0.01972616546149, 0.156447249362277, -0.0211053959647871, 0.0032035852244667, 0.0325262143611774, 0.017830102014274, 0.04369642680615, -0.019230895577085, 0.0295763575716831, 0.04384122604417]","[-0.0187020374349782, 0.062333306921835, 0.006299408603038, -0.0042593049655149, 0.0496968144127029, -0.0252515269779274, 0.002906167679376, 0.0063775308771291, 0.0060979087037085, -0.0296141240782474]","[-0.0294029763982063, -0.0042635234992128, 0.0055874559340651, 0.007877613635449, -0.0232331280054083, 0.0414428421191862, -0.0056172715947531, 0.0088327788443153, -0.0161005091323248, -0.0081274145550682]",0.00638792544758246,-0.14589864601763042,0.4681647400961156,0.167249702892584,0.6553907883029603,0.48308618245444035,1.8564800774969317
