,month,ep,mkt,smb,vmg,alpha,beta_mkt,beta_smb,beta_vmg,r_squared,r_squared_adj,t_alpha
96,2015-01,"[-0.0188431076179863, 0.0417066773245759, 0.0579878916888365, 0.0104413014684345, 0.0352579380235373, 0.0656062109334751, -0.0120144697959977, 0.0077076389822972, -0.0698706071107735, 0.062735771013555]","[-0.0033280597018501, 0.0149276213056179, 0.0282234675020006, 0.0851778004449089, 0.0202264390116447, 0.0830636922741514, 0.0233925878293612, 0.1046169740380336, 0.1948255967563076, 0.0283844191307328]","[-0.0179397430566749, 0.0098173154972831, 0.0051250318754543, 0.0034579691035976, 0.0196297586704997, 0.0303138691926266, 0.0061426002615807, -0.0587657910152967, -0.2850320276464547, 0.0526459275059056]","[0.0099717714310238, -0.0407816251204558, -0.0464319863916978, 0.0114550102545786, -0.059418244566754, -0.0860258042664069, 0.0154307542637746, 0.0107201813166178, 0.0687547353168709, -0.0627290198098011]",0.0008947410577876146,0.1702472877638666,0.1973362346189542,-0.6668584346303081,0.937775060203722,0.906662590305583,0.11501438608127143
97,2015-02,"[0.0417066773245759, 0.0579878916888365, 0.0104413014684345, 0.0352579380235373, 0.0656062109334751, -0.0120144697959977, 0.0077076389822972, -0.0698706071107735, 0.062735771013555, 0.0716426589477061]","[0.0149276213056179, 0.0282234675020006, 0.0851778004449089, 0.0202264390116447, 0.0830636922741514, 0.0233925878293612, 0.1046169740380336, 0.1948255967563076, 0.0283844191307328, 0.0524973108263857]","[0.0098173154972831, 0.0051250318754543, 0.0034579691035976, 0.0196297586704997, 0.0303138691926266, 0.0061426002615807, -0.0587657910152967, -0.2850320276464547, 0.0526459275059056, -0.0100142802766861]","[-0.0407816251204558, -0.0464319863916978, 0.0114550102545786, -0.059418244566754, -0.0860258042664069, 0.0154307542637746, 0.0107201813166178, 0.0687547353168709, -0.0627290198098011, -0.0985686430817323]",0.007642700330641778,0.08332945433135612,0.1693359964164483,-0.6266348799668024,0.9488217560781885,0.9232326341172827,0.7833870869744501
98,2015-03,"[0.0579878916888365, 0.0104413014684345, 0.0352579380235373, 0.0656062109334751, -0.0120144697959977, 0.0077076389822972, -0.0698706071107735, 0.062735771013555, 0.0716426589477061, 0.0471009459746389]","[0.0282234675020006, 0.0851778004449089, 0.0202264390116447, 0.0830636922741514, 0.0233925878293612, 0.1046169740380336, 0.1948255967563076, 0.0283844191307328, 0.0524973108263857, 0.176181283257984]","[0.0051250318754543, 0.0034579691035976, 0.0196297586704997, 0.0303138691926266, 0.0061426002615807, -0.0587657910152967, -0.2850320276464547, 0.0526459275059056, -0.0100142802766861, 0.0763054686745096]","[-0.0464319863916978, 0.0114550102545786, -0.059418244566754, -0.0860258042664069, 0.0154307542637746, 0.0107201813166178, 0.0687547353168709, -0.0627290198098011, -0.0985686430817323, -0.0710131395835631]",0.014501963797868974,-0.06749323851896877,0.08468096245130641,-0.6258302412705837,0.9381368678811824,0.9072053018217736,1.6299190607807068
99,2015-04,"[0.0104413014684345, 0.0352579380235373, 0.0656062109334751, -0.0120144697959977, 0.0077076389822972, -0.0698706071107735, 0.062735771013555, 0.0716426589477061, 0.0471009459746389, 0.0333748570215861]","[0.0851778004449089, 0.0202264390116447, 0.0830636922741514, 0.0233925878293612, 0.1046169740380336, 0.1948255967563076, 0.0283844191307328, 0.0524973108263857, 0.176181283257984, 0.2010904214305988]","[0.0034579691035976, 0.0196297586704997, 0.0303138691926266, 0.0061426002615807, -0.0587657910152967, -0.2850320276464547, 0.0526459275059056, -0.0100142802766861, 0.0763054686745096, -0.0764794053991446]","[0.0114550102545786, -0.059418244566754, -0.0860258042664069, 0.0154307542637746, 0.0107201813166178, 0.0687547353168709, -0.0627290198098011, -0.0985686430817323, -0.0710131395835631, -0.0982300320049556]",0.015547478361725708,-0.0751590683635261,0.12030273848516174,-0.5369226910952223,0.938410741280469,0.9076161119207035,1.922725552772808
100,2015-05,"[0.0352579380235373, 0.0656062109334751, -0.0120144697959977, 0.0077076389822972, -0.0698706071107735, 0.062735771013555, 0.0716426589477061, 0.0471009459746389, 0.0333748570215861, 0.1373106082615307]","[0.0202264390116447, 0.0830636922741514, 0.0233925878293612, 0.1046169740380336, 0.1948255967563076, 0.0283844191307328, 0.0524973108263857, 0.176181283257984, 0.2010904214305988, 0.1434422589378959]","[0.0196297586704997, 0.0303138691926266, 0.0061426002615807, -0.0587657910152967, -0.2850320276464547, 0.0526459275059056, -0.0100142802766861, 0.0763054686745096, -0.0764794053991446, 0.1525666430107468]","[-0.059418244566754, -0.0860258042664069, 0.0154307542637746, 0.0107201813166178, 0.0687547353168709, -0.0627290198098011, -0.0985686430817323, -0.0710131395835631, -0.0982300320049556, -0.2134587371186421]",0.01393338800508287,-0.08548466926145243,0.10170374591580467,-0.5664881443397023,0.9649598063384432,0.9474397095076649,1.7720425380854306
101,2015-06,"[0.0656062109334751, -0.0120144697959977, 0.0077076389822972, -0.0698706071107735, 0.062735771013555, 0.0716426589477061, 0.0471009459746389, 0.0333748570215861, 0.1373106082615307, 0.0158001925475166]","[0.0830636922741514, 0.0233925878293612, 0.1046169740380336, 0.1948255967563076, 0.0283844191307328, 0.0524973108263857, 0.176181283257984, 0.2010904214305988, 0.1434422589378959, -0.0651043558789918]","[0.0303138691926266, 0.0061426002615807, -0.0587657910152967, -0.2850320276464547, 0.0526459275059056, -0.0100142802766861, 0.0763054686745096, -0.0764794053991446, 0.1525666430107468, -0.0551877073424441]","[-0.0860258042664069, 0.0154307542637746, 0.0107201813166178, 0.0687547353168709, -0.0627290198098011, -0.0985686430817323, -0.0710131395835631, -0.0982300320049556, -0.2134587371186421, 0.027001813514582]",0.021637681525782715,-0.15188421476356823,0.0781340441616138,-0.5889164900744281,0.9716878443154569,0.9575317664731853,3.658900159060326
102,2015-07,"[-0.0120144697959977, 0.0077076389822972, -0.0698706071107735, 0.062735771013555, 0.0716426589477061, 0.0471009459746389, 0.0333748570215861, 0.1373106082615307, 0.0158001925475166, -0.0487381126680532]","[0.0233925878293612, 0.1046169740380336, 0.1948255967563076, 0.0283844191307328, 0.0524973108263857, 0.176181283257984, 0.2010904214305988, 0.1434422589378959, -0.0651043558789918, -0.1275675565647647]","[0.0061426002615807, -0.0587657910152967, -0.2850320276464547, 0.0526459275059056, -0.0100142802766861, 0.0763054686745096, -0.0764794053991446, 0.1525666430107468, -0.0551877073424441, -0.0532769111824852]","[0.0154307542637746, 0.0107201813166178, 0.0687547353168709, -0.0627290198098011, -0.0985686430817323, -0.0710131395835631, -0.0982300320049556, -0.2134587371186421, 0.027001813514582, 0.0290588771104182]",0.00797263393138218,-0.0022374344741560026,0.1452722101313545,-0.5176091921803758,0.9058445274927651,0.8587667912391477,0.7848351619750306
103,2015-08,"[0.0077076389822972, -0.0698706071107735, 0.062735771013555, 0.0716426589477061, 0.0471009459746389, 0.0333748570215861, 0.1373106082615307, 0.0158001925475166, -0.0487381126680532, 0.0244117666248548]","[0.1046169740380336, 0.1948255967563076, 0.0283844191307328, 0.0524973108263857, 0.176181283257984, 0.2010904214305988, 0.1434422589378959, -0.0651043558789918, -0.1275675565647647, -0.1367629169539359]","[-0.0587657910152967, -0.2850320276464547, 0.0526459275059056, -0.0100142802766861, 0.0763054686745096, -0.0764794053991446, 0.1525666430107468, -0.0551877073424441, -0.0532769111824852, -0.0258779233644676]","[0.0107201813166178, 0.0687547353168709, -0.0627290198098011, -0.0985686430817323, -0.0710131395835631, -0.0982300320049556, -0.2134587371186421, 0.027001813514582, 0.0290588771104182, -0.0012579449428515]",0.014569695148037425,-0.01728586581658558,0.17210739616572762,-0.474433470047444,0.9026553473185115,0.8539830209777672,1.2820104517191988
104,2015-09,"[-0.0698706071107735, 0.062735771013555, 0.0716426589477061, 0.0471009459746389, 0.0333748570215861, 0.1373106082615307, 0.0158001925475166, -0.0487381126680532, 0.0244117666248548, -0.0238256585097109]","[0.1948255967563076, 0.0283844191307328, 0.0524973108263857, 0.176181283257984, 0.2010904214305988, 0.1434422589378959, -0.0651043558789918, -0.1275675565647647, -0.1367629169539359, -0.0332368851452679]","[-0.2850320276464547, 0.0526459275059056, -0.0100142802766861, 0.0763054686745096, -0.0764794053991446, 0.1525666430107468, -0.0551877073424441, -0.0532769111824852, -0.0258779233644676, 0.0137611716996137]","[0.0687547353168709, -0.0627290198098011, -0.0985686430817323, -0.0710131395835631, -0.0982300320049556, -0.2134587371186421, 0.027001813514582, 0.0290588771104182, -0.0012579449428515, 0.0006644945366996]",0.002055916543594053,-0.05517095476899871,0.07228758446070906,-0.6397116252527146,0.8813021429019923,0.8219532143529884,0.16197928352715588
105,2015-10,"[0.062735771013555, 0.0716426589477061, 0.0471009459746389, 0.0333748570215861, 0.1373106082615307, 0.0158001925475166, -0.0487381126680532, 0.0244117666248548, -0.0238256585097109, 0.0832193300461947]","[0.0283844191307328, 0.0524973108263857, 0.176181283257984, 0.2010904214305988, 0.1434422589378959, -0.0651043558789918, -0.1275675565647647, -0.1367629169539359, -0.0332368851452679, 0.1627201258268058]","[0.0526459275059056, -0.0100142802766861, 0.0763054686745096, -0.0764794053991446, 0.1525666430107468, -0.0551877073424441, -0.0532769111824852, -0.0258779233644676, 0.0137611716996137, 0.0892401597824986]","[-0.0627290198098011, -0.0985686430817323, -0.0710131395835631, -0.0982300320049556, -0.2134587371186421, 0.027001813514582, 0.0290588771104182, -0.0012579449428515, 0.0006644945366996, -0.0946368190452439]",0.004879028689140329,-0.03946664671723951,0.1453308441659819,-0.5938335536871502,0.8325885032477645,0.7488827548716467,0.38923424965477993
106,2015-11,"[0.0716426589477061, 0.0471009459746389, 0.0333748570215861, 0.1373106082615307, 0.0158001925475166, -0.0487381126680532, 0.0244117666248548, -0.0238256585097109, 0.0832193300461947, 0.0384221966530727]","[0.0524973108263857, 0.176181283257984, 0.2010904214305988, 0.1434422589378959, -0.0651043558789918, -0.1275675565647647, -0.1367629169539359, -0.0332368851452679, 0.1627201258268058, 0.0613801765708798]","[-0.0100142802766861, 0.0763054686745096, -0.0764794053991446, 0.1525666430107468, -0.0551877073424441, -0.0532769111824852, -0.0258779233644676, 0.0137611716996137, 0.0892401597824986, 0.0669285614972648]","[-0.0985686430817323, -0.0710131395835631, -0.0982300320049556, -0.2134587371186421, 0.027001813514582, 0.0290588771104182, -0.0012579449428515, 0.0006644945366996, -0.0946368190452439, -0.0669901800517756]",0.0014821606923124606,-0.03798902496230626,0.10678316024838921,-0.6152303820514387,0.8341130815894326,0.751169622384149,0.12186726288928172
107,2015-12,"[0.0471009459746389, 0.0333748570215861, 0.1373106082615307, 0.0158001925475166, -0.0487381126680532, 0.0244117666248548, -0.0238256585097109, 0.0832193300461947, 0.0384221966530727, 0.003302309486503]","[0.176181283257984, 0.2010904214305988, 0.1434422589378959, -0.0651043558789918, -0.1275675565647647, -0.1367629169539359, -0.0332368851452679, 0.1627201258268058, 0.0613801765708798, 0.0417472817813866]","[0.0763054686745096, -0.0764794053991446, 0.1525666430107468, -0.0551877073424441, -0.0532769111824852, -0.0258779233644676, 0.0137611716996137, 0.0892401597824986, 0.0669285614972648, 0.0223805387636782]","[-0.0710131395835631, -0.0982300320049556, -0.2134587371186421, 0.027001813514582, 0.0290588771104182, -0.0012579449428515, 0.0006644945366996, -0.0946368190452439, -0.0669901800517756, -0.0054754745722411]",0.0012027551336229727,-0.02655825972405818,0.1390732455850458,-0.5671294054824473,0.8398691311513674,0.7598036967270512,0.11461745847815553
108,2016-01,"[0.0333748570215861, 0.1373106082615307, 0.0158001925475166, -0.0487381126680532, 0.0244117666248548, -0.0238256585097109, 0.0832193300461947, 0.0384221966530727, 0.003302309486503, 0.0098492906698572]","[0.2010904214305988, 0.1434422589378959, -0.0651043558789918, -0.1275675565647647, -0.1367629169539359, -0.0332368851452679, 0.1627201258268058, 0.0613801765708798, 0.0417472817813866, -0.2377143421589574]","[-0.0764794053991446, 0.1525666430107468, -0.0551877073424441, -0.0532769111824852, -0.0258779233644676, 0.0137611716996137, 0.0892401597824986, 0.0669285614972648, 0.0223805387636782, -0.0778315950603109]","[-0.0982300320049556, -0.2134587371186421, 0.027001813514582, 0.0290588771104182, -0.0012579449428515, 0.0006644945366996, -0.0946368190452439, -0.0669901800517756, -0.0054754745722411, 0.0181598577338301]",0.0008066869992415512,-0.07518260667366217,0.09990737012030093,-0.6421944261123942,0.8300959808112843,0.7451439712169265,0.06767077869598884
109,2016-02,"[0.1373106082615307, 0.0158001925475166, -0.0487381126680532, 0.0244117666248548, -0.0238256585097109, 0.0832193300461947, 0.0384221966530727, 0.003302309486503, 0.0098492906698572, 0.0240189694525997]","[0.1434422589378959, -0.0651043558789918, -0.1275675565647647, -0.1367629169539359, -0.0332368851452679, 0.1627201258268058, 0.0613801765708798, 0.0417472817813866, -0.2377143421589574, -0.01972616546149]","[0.1525666430107468, -0.0551877073424441, -0.0532769111824852, -0.0258779233644676, 0.0137611716996137, 0.0892401597824986, 0.0669285614972648, 0.0223805387636782, -0.0778315950603109, -0.0187020374349782]","[-0.2134587371186421, 0.027001813514582, 0.0290588771104182, -0.0012579449428515, 0.0006644945366996, -0.0946368190452439, -0.0669901800517756, -0.0054754745722411, 0.0181598577338301, -0.0294029763982063]",0.002439162167441318,0.13016022373184533,-0.5694359755499488,-0.9863205202425338,0.8752844647895363,0.8129266971843043,0.24238229952777346
110,2016-03,"[0.0158001925475166, -0.0487381126680532, 0.0244117666248548, -0.0238256585097109, 0.0832193300461947, 0.0384221966530727, 0.003302309486503, 0.0098492906698572, 0.0240189694525997, 0.013604334556992]","[-0.0651043558789918, -0.1275675565647647, -0.1367629169539359, -0.0332368851452679, 0.1627201258268058, 0.0613801765708798, 0.0417472817813866, -0.2377143421589574, -0.01972616546149, 0.156447249362277]","[-0.0551877073424441, -0.0532769111824852, -0.0258779233644676, 0.0137611716996137, 0.0892401597824986, 0.0669285614972648, 0.0223805387636782, -0.0778315950603109, -0.0187020374349782, 0.062333306921835]","[0.027001813514582, 0.0290588771104182, -0.0012579449428515, 0.0006644945366996, -0.0946368190452439, -0.0669901800517756, -0.0054754745722411, 0.0181598577338301, -0.0294029763982063, -0.0042635234992128]",0.00534499833416939,0.129844212316351,-0.47950287905016664,-0.9729028569796191,0.7086269984042644,0.5629404976063965,0.6101896881936485
111,2016-04,"[-0.0487381126680532, 0.0244117666248548, -0.0238256585097109, 0.0832193300461947, 0.0384221966530727, 0.003302309486503, 0.0098492906698572, 0.0240189694525997, 0.013604334556992, -0.0113364557738901]","[-0.1275675565647647, -0.1367629169539359, -0.0332368851452679, 0.1627201258268058, 0.0613801765708798, 0.0417472817813866, -0.2377143421589574, -0.01972616546149, 0.156447249362277, -0.0211053959647871]","[-0.0532769111824852, -0.0258779233644676, 0.0137611716996137, 0.0892401597824986, 0.0669285614972648, 0.0223805387636782, -0.0778315950603109, -0.0187020374349782, 0.062333306921835, 0.006299408603038]","[0.0290588771104182, -0.0012579449428515, 0.0006644945366996, -0.0946368190452439, -0.0669901800517756, -0.0054754745722411, 0.0181598577338301, -0.0294029763982063, -0.0042635234992128, 0.0055874559340651]",-0.0018173708094572207,0.000363292903266213,-0.13424165998566792,-0.9599212803467796,0.7792094080689584,0.6688141121034377,-0.19959288332730016
112,2016-05,"[0.0244117666248548, -0.0238256585097109, 0.0832193300461947, 0.0384221966530727, 0.003302309486503, 0.0098492906698572, 0.0240189694525997, 0.013604334556992, -0.0113364557738901, -0.0046724010191261]","[-0.1367629169539359, -0.0332368851452679, 0.1627201258268058, 0.0613801765708798, 0.0417472817813866, -0.2377143421589574, -0.01972616546149, 0.156447249362277, -0.0211053959647871, 0.0032035852244667]","[-0.0258779233644676, 0.0137611716996137, 0.0892401597824986, 0.0669285614972648, 0.0223805387636782, -0.0778315950603109, -0.0187020374349782, 0.062333306921835, 0.006299408603038, -0.0042593049655149]","[-0.0012579449428515, 0.0006644945366996, -0.0946368190452439, -0.0669901800517756, -0.0054754745722411, 0.0181598577338301, -0.0294029763982063, -0.0042635234992128, 0.0055874559340651, 0.007877613635449]",0.004449911384891255,0.05515549589273035,-0.323783426457668,-0.9263768875200346,0.8020005579492087,0.703000836923813,0.6351194493864772
113,2016-06,"[-0.0238256585097109, 0.0832193300461947, 0.0384221966530727, 0.003302309486503, 0.0098492906698572, 0.0240189694525997, 0.013604334556992, -0.0113364557738901, -0.0046724010191261, 0.0249508684689227]","[-0.0332368851452679, 0.1627201258268058, 0.0613801765708798, 0.0417472817813866, -0.2377143421589574, -0.01972616546149, 0.156447249362277, -0.0211053959647871, 0.0032035852244667, 0.0325262143611774]","[0.0137611716996137, 0.0892401597824986, 0.0669285614972648, 0.0223805387636782, -0.0778315950603109, -0.0187020374349782, 0.062333306921835, 0.006299408603038, -0.0042593049655149, 0.0496968144127029]","[0.0006644945366996, -0.0946368190452439, -0.0669901800517756, -0.0054754745722411, 0.0181598577338301, -0.0294029763982063, -0.0042635234992128, 0.0055874559340651, 0.007877613635449, -0.0232331280054083]",0.0036408846445873163,0.07230036894852077,-0.2824900240130188,-0.8858584076350801,0.8310803778315898,0.7466205667473848,0.5603483899978043
114,2016-07,"[0.0832193300461947, 0.0384221966530727, 0.003302309486503, 0.0098492906698572, 0.0240189694525997, 0.013604334556992, -0.0113364557738901, -0.0046724010191261, 0.0249508684689227, -0.0559556446964374]","[0.1627201258268058, 0.0613801765708798, 0.0417472817813866, -0.2377143421589574, -0.01972616546149, 0.156447249362277, -0.0211053959647871, 0.0032035852244667, 0.0325262143611774, 0.017830102014274]","[0.0892401597824986, 0.0669285614972648, 0.0223805387636782, -0.0778315950603109, -0.0187020374349782, 0.062333306921835, 0.006299408603038, -0.0042593049655149, 0.0496968144127029, -0.0252515269779274]","[-0.0946368190452439, -0.0669901800517756, -0.0054754745722411, 0.0181598577338301, -0.0294029763982063, -0.0042635234992128, 0.0055874559340651, 0.007877613635449, -0.0232331280054083, 0.0414428421191862]",-0.00045905973596567333,-0.0970708077330534,0.12391366212761179,-0.8479026218799488,0.8890298177522303,0.8335447266283456,-0.08995402906056892
115,2016-08,"[0.0384221966530727, 0.003302309486503, 0.0098492906698572, 0.0240189694525997, 0.013604334556992, -0.0113364557738901, -0.0046724010191261, 0.0249508684689227, -0.0559556446964374, 0.0168364694010859]","[0.0613801765708798, 0.0417472817813866, -0.2377143421589574, -0.01972616546149, 0.156447249362277, -0.0211053959647871, 0.0032035852244667, 0.0325262143611774, 0.017830102014274, 0.04369642680615]","[0.0669285614972648, 0.0223805387636782, -0.0778315950603109, -0.0187020374349782, 0.062333306921835, 0.006299408603038, -0.0042593049655149, 0.0496968144127029, -0.0252515269779274, 0.002906167679376]","[-0.0669901800517756, -0.0054754745722411, 0.0181598577338301, -0.0294029763982063, -0.0042635234992128, 0.0055874559340651, 0.007877613635449, -0.0232331280054083, 0.0414428421191862, -0.0056172715947531]",0.0010395071983629756,-0.08227039624773552,0.0832856161115124,-0.775707320816328,0.7720290046658935,0.6580435069988403,0.20719613080411914
116,2016-09,"[0.003302309486503, 0.0098492906698572, 0.0240189694525997, 0.013604334556992, -0.0113364557738901, -0.0046724010191261, 0.0249508684689227, -0.0559556446964374, 0.0168364694010859, 0.0183992812643728]","[0.0417472817813866, -0.2377143421589574, -0.01972616546149, 0.156447249362277, -0.0211053959647871, 0.0032035852244667, 0.0325262143611774, 0.017830102014274, 0.04369642680615, -0.019230895577085]","[0.0223805387636782, -0.0778315950603109, -0.0187020374349782, 0.062333306921835, 0.006299408603038, -0.0042593049655149, 0.0496968144127029, -0.0252515269779274, 0.002906167679376, 0.0063775308771291]","[-0.0054754745722411, 0.0181598577338301, -0.0294029763982063, -0.0042635234992128, 0.0055874559340651, 0.007877613635449, -0.0232331280054083, 0.0414428421191862, -0.0056172715947531, 0.0088327788443153]",0.00448584587900992,-0.1542919204269939,0.2796003605148272,-0.9287016532972059,0.7660053232447013,0.6490079848670519,0.969788200288409
117,2016-10,"[0.0098492906698572, 0.0240189694525997, 0.013604334556992, -0.0113364557738901, -0.0046724010191261, 0.0249508684689227, -0.0559556446964374, 0.0168364694010859, 0.0183992812643728, 0.0159831889586157]","[-0.2377143421589574, -0.01972616546149, 0.156447249362277, -0.0211053959647871, 0.0032035852244667, 0.0325262143611774, 0.017830102014274, 0.04369642680615, -0.019230895577085, 0.0295763575716831]","[-0.0778315950603109, -0.0187020374349782, 0.062333306921835, 0.006299408603038, -0.0042593049655149, 0.0496968144127029, -0.0252515269779274, 0.002906167679376, 0.0063775308771291, 0.0060979087037085]","[0.0181598577338301, -0.0294029763982063, -0.0042635234992128, 0.0055874559340651, 0.007877613635449, -0.0232331280054083, 0.0414428421191862, -0.0056172715947531, 0.0088327788443153, -0.0161005091323248]",0.005018465568365256,-0.15653061857013742,0.2949276195664336,-0.9250508186561898,0.7792799498515338,0.6689199247773008,1.124470356644363
118,2016-11,"[0.0240189694525997, 0.013604334556992, -0.0113364557738901, -0.0046724010191261, 0.0249508684689227, -0.0559556446964374, 0.0168364694010859, 0.0183992812643728, 0.0159831889586157, 0.017096608463701]","[-0.01972616546149, 0.156447249362277, -0.0211053959647871, 0.0032035852244667, 0.0325262143611774, 0.017830102014274, 0.04369642680615, -0.019230895577085, 0.0295763575716831, 0.04384122604417]","[-0.0187020374349782, 0.062333306921835, 0.006299408603038, -0.0042593049655149, 0.0496968144127029, -0.0252515269779274, 0.002906167679376, 0.0063775308771291, 0.0060979087037085, -0.0296141240782474]","[-0.0294029763982063, -0.0042635234992128, 0.0055874559340651, 0.007877613635449, -0.0232331280054083, 0.0414428421191862, -0.0056172715947531, 0.0088327788443153, -0.0161005091323248, -0.0081274145550682]",0.0028655241078949355,0.004315740438658677,0.08688828666628487,-1.0546689507266116,0.7999552384246611,0.6999328576369916,0.580258974956813
